pair,genename,zscore
V$HMGIY_Q6 - V$SP1_Q4_01,CFAP58,3.55645443915229
V$HMGIY_Q6 - V$NFAT_Q4_01,CFAP58,3.86294420128573
V$ETS_Q4 - V$NFAT_Q4_01,CFAP58,3.34939045473232
V$IRF_Q6 - V$SP1_Q4_01,CFAP58,3.66213821979227
V$DR4_Q2 - V$HNF1_Q6,CFAP58,3.15820371300049
V$DR4_Q2 - V$OCT_Q6,CFAP58,3.22796420471572
V$EGR_Q6 - V$PR_Q2,CFAP58,3.31297748622129
V$AHRHIF_Q6 - V$CEBP_Q2_01,CFAP58,3.67972956818215
V$NFAT_Q4_01 - V$SP1_Q4_01,CFAP58,3.2744966912117
V$PR_Q2 - V$SP1_Q4_01,CFAP58,3.24383410704765
V$MAF_Q6_01 - V$PR_Q2,CFAP58,4.22586712921965
V$ELK1_02 - V$SMAD3_Q6,AKT1,3.07564017591416
V$CETS1P54_01 - V$NFKB_Q6,AKT1,3.44695234864361
V$CETS1P54_01 - V$MYCMAX_B,AKT1,5.4290244076366
V$CETS1P54_01 - V$ETS_Q6,AKT1,3.67756927441791
V$AHRHIF_Q6 - V$CETS1P54_01,AKT1,4.71368574848686
V$NFKAPPAB50_01 - V$OSF2_Q6,AKT1,4.65142777567026
V$AML_Q6 - V$NFKAPPAB50_01,AKT1,3.22942396597046
V$NFKAPPAB_01 - V$OSF2_Q6,AKT1,3.62328817852336
V$CP2_01 - V$MYOD_Q6_01,AKT1,3.02390701794149
V$CP2_01 - V$ER_Q6_02,AKT1,3.32522710910598
V$CREB_Q2 - V$NFKB_Q6_01,AKT1,3.11953949481519
V$ER_Q6 - V$GR_Q6_01,AKT1,3.05235882272859
V$CEBP_Q3 - V$MYCMAX_B,AKT1,3.25321715024373
V$ETS_Q4 - V$MYCMAX_B,AKT1,3.5415342250671
V$ETS_Q6 - V$MYCMAX_B,AKT1,6.14464694173497
V$AHRHIF_Q6 - V$PU1_Q6,AKT1,4.320100731053
V$DR1_Q3 - V$STAT_Q6,AKT1,4.02916140188073
V$E2F_Q3_01 - V$ETS_Q4,AKT1,3.14678351983764
V$CREB_Q3 - V$MAF_Q6_01,AKT1,3.10955781903846
V$E2F_Q3_01 - V$ETS_Q6,AKT1,3.58067402188172
V$MYOD_Q6_01 - V$PR_Q2,AKT1,3.63787149923106
V$AHRHIF_Q6 - V$ETS_Q6,AKT1,6.43795690282502
V$ELK1_02 - V$GR_Q6,ODF3B,3.79262549372163
V$CETS1P54_01 - V$PU1_Q6,ODF3B,4.50555475167135
V$CETS1P54_01 - V$GR_Q6_01,ODF3B,3.12709028324479
V$CETS1P54_01 - V$ETS_Q6,ODF3B,3.41597163828468
V$CEBPB_01 - V$CEBP_Q2,ODF3B,3.11586835367365
V$HNF4_01 - V$PIT1_Q6,ODF3B,3.16327594720878
V$OCT1_02 - V$POU1F1_Q6,ODF3B,3.35161432138844
V$AP1FJ_Q2 - V$STAT6_01,ODF3B,3.20236856064086
V$AP1_Q2 - V$STAT6_01,ODF3B,3.0828483463053
V$NFKB_Q6 - V$NFKB_Q6_01,ODF3B,3.01937217499433
V$GATA_C - V$STAT5B_01,ODF3B,3.56214681969493
V$ETS1_B - V$SMAD4_Q6,ODF3B,3.22549648644322
V$SMAD_Q6_01 - V$SOX9_B1,ODF3B,3.50194176955112
V$HIF1_Q5 - V$PEBP_Q6,ODF3B,3.91425243806197
V$ER_Q6_02 - V$PPARA_02,ODF3B,3.24784497975657
V$NFAT_Q4_01 - V$PU1_Q6,ODF3B,4.06207365403019
V$ETS_Q6 - V$PU1_Q6,ODF3B,3.68485750285352
V$IRF_Q6 - V$SMAD4_Q6,ODF3B,3.46292002569647
V$IRF_Q6_01 - V$POU1F1_Q6,ODF3B,3.52273913136585
V$ETS_Q6 - V$HMGIY_Q6,ODF3B,3.76169142105662
V$HNF3_Q6 - V$OCT_Q6,ODF3B,4.26576353119475
V$FOX_Q2 - V$OCT_Q6,ODF3B,3.8664329309545
V$IRF_Q6_01 - V$OCT_Q6,ODF3B,3.9951968384563
V$E2A_Q6 - V$NF1_Q6_01,ODF3B,3.47356277123871
V$FOX_Q2 - V$IRF_Q6_01,ODF3B,3.02765726307783
V$CEBP_Q2_01 - V$MYB_Q5_01,ODF3B,3.18752551300602
V$CEBP_Q2_01 - V$PR_Q2,ODF3B,3.37620573290796
V$ETS_Q6 - V$MYB_Q5_01,ODF3B,3.45437177240996
V$GR_Q6_01 - V$PEBP_Q6,ODF3B,3.33359744602275
V$ETS_Q6 - V$NFAT_Q4_01,ODF3B,3.31314198307066
V$CMYB_01 - V$E2F_Q4_01,CCDC157,4.65164924984617
V$E2F_Q4_01 - V$ELK1_01,CCDC157,3.19964844997737
V$CEBPB_02 - V$CETS1P54_01,CCDC157,3.26280762068696
V$CETS1P54_01 - V$PU1_Q6,CCDC157,3.51297961320732
V$CETS1P54_01 - V$ETS_Q4,CCDC157,3.17842013661407
V$MYCMAX_B - V$NFKAPPAB65_01,CCDC157,3.00796121838173
V$CREL_01 - V$MYCMAX_B,CCDC157,3.29530506444888
V$DR1_Q3 - V$OCT1_02,CCDC157,3.15626421439477
V$CEBP_Q2 - V$OCT_Q6,CCDC157,3.30413812522756
V$CREB_Q3 - V$ER_Q6,CCDC157,3.17725064927298
V$HMGIY_Q6 - V$NFKB_Q6,CCDC157,3.47503745703801
V$CETS168_Q6 - V$MYCMAX_B,CCDC157,3.38575049887799
V$E2F_Q4_01 - V$MYCMAX_B,CCDC157,3.00989110420147
V$ETS1_B - V$OCT_Q6,CCDC157,3.94968463924303
V$AP1_Q2_01 - V$ETS1_B,CCDC157,3.04030617447445
V$E2F_Q3_01 - V$SOX9_B1,CCDC157,3.2469708024067
V$IPF1_Q4 - V$USF_Q6_01,CCDC157,3.622408136281
V$IRF_Q6 - V$OCT_Q6,CCDC157,3.84594888298047
V$GATA_Q6 - V$OCT_Q6,CCDC157,3.0878183324152
V$HNF3_Q6 - V$HNF4_Q6,CCDC157,3.2735119962219
V$PIT1_Q6 - V$USF_Q6_01,CCDC157,3.25815376725808
V$CMYB_01 - V$GATA_Q6,VMAC,4.1198916780044
V$CETS1P54_01 - V$SMAD_Q6_01,VMAC,3.7744210591258
V$CETS1P54_01 - V$MAF_Q6_01,VMAC,3.69227830966284
V$CREL_01 - V$LEF1_Q2,VMAC,3.26191102682532
V$CP2_02 - V$NFKAPPAB_01,VMAC,3.27369680551448
V$CP2_01 - V$E2F_Q3_01,VMAC,3.50992999110257
V$CEBPB_01 - V$PEBP_Q6,VMAC,3.18400614623086
V$CEBPB_02 - V$MAF_Q6_01,VMAC,3.23212613872209
V$AP1_Q6 - V$MYB_Q5_01,VMAC,3.47437871702836
V$CETS168_Q6 - V$ER_Q6,VMAC,3.28778750794628
V$NFKB_Q6 - V$SF1_Q6,VMAC,3.45416880549737
V$AP1_C - V$MYB_Q5_01,VMAC,3.21239290608241
V$CEBP_Q3 - V$GRE_C,VMAC,3.4243656688565
V$GRE_C - V$NF1_Q6_01,VMAC,3.4503547027911
V$CETS168_Q6 - V$NFKB_C,VMAC,3.31251568651594
V$CREB_Q3 - V$NFY_C,VMAC,3.35895254379635
V$HNF4_Q6 - V$SMAD3_Q6,VMAC,3.04249465375412
V$ELF1_Q6 - V$MYB_Q3,VMAC,3.08135562824449
V$DR1_Q3 - V$E2F_Q3_01,VMAC,3.35414354719616
V$AML_Q6 - V$NFY_Q6_01,VMAC,3.51966023831568
V$CEBP_Q3 - V$SMAD_Q6_01,VMAC,3.85116148860716
V$AHRHIF_Q6 - V$CEBP_Q3,VMAC,3.74394024311271
V$NF1_Q6_01 - V$USF_Q6_01,VMAC,3.01424376485789
V$CP2_02 - V$NF1_Q6_01,VMAC,3.42524720841547
V$E2A_Q6 - V$NF1_Q6_01,VMAC,4.59197301067319
V$NF1_Q6_01 - V$SMAD_Q6_01,VMAC,3.05447463442992
V$AP1_Q2_01 - V$MYB_Q5_01,VMAC,3.24665758676054
V$E2F_Q3_01 - V$E2F_Q4_01,VMAC,3.2284817446377
V$HNF4_Q6 - V$SMAD_Q6_01,VMAC,3.61064555191535
V$ETS_Q6 - V$MAF_Q6_01,VMAC,3.06764607925334
V$AHRHIF_Q6 - V$MAF_Q6_01,VMAC,3.00550228090719
V$AHRHIF_Q6 - V$PEBP_Q6,VMAC,3.89042096506717
V$CMYB_01 - V$NFKAPPAB65_01,ERGIC1,4.1463222162457
V$CMYB_01 - V$CREL_01,ERGIC1,4.62053727352342
V$CMYB_01 - V$STAT6_01,ERGIC1,3.32904564535874
V$CETS1P54_01 - V$PU1_Q6,ERGIC1,3.33176855878228
V$CETS1P54_01 - V$SF1_Q6,ERGIC1,3.30228855110642
V$AP1_Q2_01 - V$CREBP1CJUN_01,ERGIC1,3.10536872992033
V$CREL_01 - V$STAT_01,ERGIC1,4.25568282288144
V$NF1_Q6 - V$SMAD3_Q6,ERGIC1,3.58607230425692
V$AP1_C - V$CEBP_Q2_01,ERGIC1,3.96478651798341
V$AML_Q6 - V$NFY_C,ERGIC1,3.22785658054439
V$AP1_Q4_01 - V$NFY_01,ERGIC1,3.52432266177953
V$E2F_Q3_01 - V$MYCMAX_B,ERGIC1,3.36984642139315
V$E2F_Q4_01 - V$MYCMAX_B,ERGIC1,4.23661559194417
V$AHRHIF_Q6 - V$MYCMAX_B,ERGIC1,4.17671021856027
V$ETS1_B - V$SF1_Q6,ERGIC1,3.07236016911559
V$E2F1_Q4 - V$HNF4_Q6,ERGIC1,3.12716781766713
V$MYB_Q5_01 - V$STAT6_01,ERGIC1,3.28375072764472
V$ETS_Q6 - V$STAT6_01,ERGIC1,3.09053926465902
V$HMGIY_Q6 - V$PU1_Q6,ERGIC1,3.04897382654914
V$MYB_Q5_01 - V$PU1_Q6,ERGIC1,4.27339267768686
V$NFAT_Q4_01 - V$PU1_Q6,ERGIC1,3.39790007335265
V$ETS_Q6 - V$PU1_Q6,ERGIC1,5.1782999848054
V$ETS_Q4 - V$SF1_Q6,ERGIC1,3.66800933748894
V$HMGIY_Q6 - V$MYB_Q5_01,ERGIC1,3.33960442633124
V$ETS_Q6 - V$HMGIY_Q6,ERGIC1,3.35340947940322
V$DR1_Q3 - V$NFKB_Q6_01,ERGIC1,3.48069047532672
V$IRF_Q6 - V$PEBP_Q6,ERGIC1,3.14230596836664
V$AP1_Q4_01 - V$NFY_Q6_01,ERGIC1,3.10707413963069
V$PEBP_Q6 - V$STAT_Q6,ERGIC1,3.02614011916391
V$CREB_Q3 - V$E2F_Q3_01,ERGIC1,4.31700488996818
V$AP1_Q4_01 - V$CREB_Q3,ERGIC1,3.32197245607723
V$AHRHIF_Q6 - V$CREB_Q3,ERGIC1,3.8012993100785
V$ETS_Q6 - V$MYB_Q5_01,ERGIC1,4.44436972867694
V$E2F_Q3_01 - V$E2F_Q4_01,ERGIC1,4.75022522423684
V$AHRHIF_Q6 - V$E2F_Q3_01,ERGIC1,5.20186400100137
V$AHRHIF_Q6 - V$E2F_Q4_01,ERGIC1,4.43641875041056
V$OCT1_02 - V$VMYB_01,CDC42SE1,3.47109868312777
V$E2F_Q3_01 - V$ELK1_01,CDC42SE1,3.1688512088912
V$CETS1P54_01 - V$PU1_Q6,CDC42SE1,3.62527922206393
V$CP2_02 - V$NFKAPPAB65_01,CDC42SE1,4.77097737253642
V$CP2_02 - V$CREL_01,CDC42SE1,3.48701255568678
V$CETS168_Q6 - V$CREB_02,CDC42SE1,3.25775929048374
V$CEBPA_01 - V$STAT6_01,CDC42SE1,3.06614752793116
V$CEBPA_01 - V$HMGIY_Q6,CDC42SE1,3.46511192522565
V$CEBPB_02 - V$STAT6_01,CDC42SE1,3.12150134897347
V$CP2_02 - V$CREB_Q2,CDC42SE1,3.21799207279958
V$CEBP_Q2 - V$HMGIY_Q6,CDC42SE1,3.54497265283801
V$GR_Q6 - V$SREBP_Q3,CDC42SE1,3.0278789969175
V$AHRHIF_Q6 - V$NFKB_Q6,CDC42SE1,4.44341654502773
V$GRE_C - V$OSF2_Q6,CDC42SE1,3.62133088752107
V$CEBP_Q3 - V$GRE_C,CDC42SE1,3.05990433772093
V$NFKB_C - V$SOX9_B1,CDC42SE1,3.06803139312634
V$HNF4_Q6 - V$NFKB_C,CDC42SE1,3.16578714547127
V$NFKB_C - V$PEBP_Q6,CDC42SE1,3.71195766598998
V$MYB_Q3 - V$STAT_01,CDC42SE1,3.75373046496644
V$HMGIY_Q6 - V$STAT6_01,CDC42SE1,3.30526640384197
V$CETS168_Q6 - V$CREB_Q4_01,CDC42SE1,3.27101388914982
V$CETS168_Q6 - V$CP2_02,CDC42SE1,3.0359583286811
V$CEBP_Q3 - V$CP2_02,CDC42SE1,3.10097228994131
V$ETS_Q6 - V$SMAD_Q6_01,CDC42SE1,3.08278783998938
V$CMYB_01 - V$PU1_Q6,OXLD1,3.379746524937
V$CETS168_Q6 - V$CMYB_01,OXLD1,4.15377373702136
V$CMYB_01 - V$ELF1_Q6,OXLD1,3.17723006016343
V$CETS1P54_01 - V$PU1_Q6,OXLD1,3.77482751995207
V$CEBP_Q3 - V$CETS1P54_01,OXLD1,3.13803529849742
V$CETS1P54_01 - V$NFAT_Q4_01,OXLD1,3.17199592003367
V$CETS1P54_01 - V$ETS_Q6,OXLD1,4.04003031696849
V$CP2_02 - V$NFKAPPAB65_01,OXLD1,3.04216234779664
V$CREL_01 - V$ETS_Q6,OXLD1,3.25458570787258
V$AP1_Q2 - V$NFKB_Q6_01,OXLD1,3.70855147119529
V$HNF4_Q6 - V$NFKB_Q6,OXLD1,3.60742291599709
V$EBF_Q6 - V$USF_C,OXLD1,3.61655858702073
V$ETS_Q6 - V$MYCMAX_B,OXLD1,3.62622015585386
V$CEBP_Q3 - V$PU1_Q6,OXLD1,4.06262223365111
V$ETS_Q6 - V$PU1_Q6,OXLD1,3.09303704573819
V$CEBP_Q3 - V$ETS_Q6,OXLD1,5.16146573232559
V$ETS_Q4 - V$ETS_Q6,OXLD1,3.40031583977268
V$EBF_Q6 - V$USF_Q6_01,OXLD1,3.82853079698188
V$EBF_Q6 - V$MYOD_Q6_01,OXLD1,3.3623991756466
V$ETS_Q6 - V$NFAT_Q4_01,OXLD1,3.77489097401351
V$CP2_02 - V$SMAD_Q6_01,OXLD1,3.18746692713462
V$E2A_Q6 - V$EBF_Q6,OXLD1,3.01489811483261
V$CMYB_01 - V$MAF_Q6_01,ASB1,3.13876392786499
V$AP1FJ_Q2 - V$ELK1_02,ASB1,3.11778063855082
V$ELK1_02 - V$SMAD_Q6_01,ASB1,3.95303227718506
V$AP1FJ_Q2 - V$CETS1P54_01,ASB1,3.14099102924293
V$CETS1P54_01 - V$PU1_Q6,ASB1,3.45715922100083
V$NF1_Q6_01 - V$NFKAPPAB65_01,ASB1,3.09327500727784
V$AHRHIF_Q6 - V$CREL_01,ASB1,3.1409793784807
V$NFKAPPAB_01 - V$SMAD3_Q6,ASB1,3.40556477172984
V$CP2_01 - V$NFKB_Q6,ASB1,3.48978972535067
V$AHRHIF_Q6 - V$CP2_01,ASB1,3.8979544966741
V$CEBPB_01 - V$ER_Q6_02,ASB1,3.39604111634322
V$CREB_02 - V$ICSBP_Q6,ASB1,3.86245886089248
V$CEBPA_01 - V$HNF4_Q6,ASB1,3.15411157933111
V$CEBPB_02 - V$ER_Q6_02,ASB1,3.76913358970575
V$AP1FJ_Q2 - V$PU1_Q6,ASB1,4.44399556698699
V$AP1FJ_Q2 - V$ETS_Q6,ASB1,4.79924846278437
V$E2F_03 - V$ER_Q6,ASB1,3.04142792635535
V$NFAT_Q6 - V$PEBP_Q6,ASB1,3.01587186563842
V$HIF1_Q5 - V$MYCMAX_B,ASB1,3.16930189742535
V$HIF1_Q3 - V$MYCMAX_B,ASB1,3.2308832193031
V$PEBP_Q6 - V$STAT6_01,ASB1,3.32365203599695
V$ETS_Q6 - V$PU1_Q6,ASB1,4.06438511542605
V$CETS168_Q6 - V$DR1_Q3,ASB1,3.4837058264948
V$CETS168_Q6 - V$MAF_Q6_01,ASB1,3.81816322564723
V$CETS168_Q6 - V$PEBP_Q6,ASB1,4.1859145473319
V$CEBP_Q3 - V$ETS_Q6,ASB1,4.21278083104154
V$ETS_Q4 - V$SMAD_Q6_01,ASB1,3.07390942831236
V$IRF_Q6 - V$SMAD_Q6_01,ASB1,3.06904106282472
V$GR_Q6_01 - V$PIT1_Q6,ASB1,3.03806852184292
V$CEBP_Q2_01 - V$MYB_Q5_01,ASB1,3.67958947528667
V$CP2_02 - V$SMAD_Q6_01,ASB1,3.77537332717954
V$ETS_Q6 - V$MAF_Q6_01,ASB1,3.34560487061684
V$CP2_01 - V$EGR_Q6,TMEM237,3.78680736085513
V$AP1_Q2 - V$AP1_Q6,TMEM237,3.01131264127086
V$MYB_Q3 - V$NF1_Q6,TMEM237,4.0374263771805
V$E2A_Q6 - V$SP1_Q6,TMEM237,3.71465648405361
V$MEF2_04 - V$OSF2_Q6,TMEM237,3.97770352949865
V$CHOP_01 - V$IRF_Q6_01,TMEM237,3.024542774338
V$MYCMAX_B - V$SMAD3_Q6,TMEM237,3.47683028083696
V$ETS_Q4 - V$MYCMAX_B,TMEM237,3.57789012942413
V$EGR_Q6 - V$MYCMAX_B,TMEM237,5.52056085089853
V$E2A_Q6 - V$MYCMAX_B,TMEM237,4.40315092229355
V$KROX_Q6 - V$MYCMAX_B,TMEM237,4.38927656495687
V$OCT_Q6 - V$SOX9_B1,TMEM237,3.03996151241911
V$LEF1_Q2 - V$STAT6_01,TMEM237,3.12067841826829
V$EFC_Q6 - V$SMAD_Q6_01,TMEM237,3.15239061455753
V$EGR_Q6 - V$SMAD3_Q6,TMEM237,4.4458385474393
V$E2A_Q6 - V$SMAD3_Q6,TMEM237,3.30579389314783
V$AP1_Q2_01 - V$POU1F1_Q6,TMEM237,3.97900554956543
V$EGR_Q6 - V$ETS_Q4,TMEM237,3.07880900037689
V$E2A_Q6 - V$ETS_Q4,TMEM237,3.24279434023516
V$FOX_Q2 - V$GATA_Q6,TMEM237,3.20008873351098
V$LEF1_Q2 - V$LEF1TCF1_Q4,TMEM237,3.86782995310635
V$NF1_Q6_01 - V$SP1_Q4_01,TMEM237,3.2211615062571
V$E2A_Q6 - V$EGR_Q6,TMEM237,3.95644545040079
V$EGR_Q6 - V$SMAD_Q6_01,TMEM237,4.22083617145104
V$AP1_Q4_01 - V$CEBP_Q2_01,TMEM237,3.28184390724552
V$E2A_Q6 - V$SP1_Q4_01,TMEM237,3.7898068467594
V$E2A_Q6 - V$SMAD_Q6_01,TMEM237,3.22695618664317
V$CETS1P54_01 - V$GR_Q6_01,SNED1,3.3598225284569
V$CP2_01 - V$NFKB_Q6_01,SNED1,3.200906306317
V$CEBPB_02 - V$PPARA_02,SNED1,3.73952869423531
V$AP1FJ_Q2 - V$MYCMAX_B,SNED1,3.2704138151894
V$GR_Q6 - V$NFKB_Q6,SNED1,3.22536858079816
V$ETS_Q4 - V$GR_Q6,SNED1,3.28509499714589
V$CEBP_Q3 - V$GRE_C,SNED1,3.0941519379577
V$EFC_Q6 - V$NFAT_Q6,SNED1,3.19769167419652
V$AHRHIF_Q6 - V$SF1_Q6,SNED1,3.49338317873087
V$E2F_Q4_01 - V$SMAD4_Q6,SNED1,3.12548343543743
V$AHRHIF_Q6 - V$SMAD4_Q6,SNED1,3.77361896618661
V$CETS168_Q6 - V$DR3_Q4,SNED1,3.20806084121958
V$CP2_02 - V$SREBP_Q3,SNED1,3.00871783034164
V$NF1_Q6_01 - V$PEBP_Q6,SNED1,3.21759674745563
V$MAF_Q6_01 - V$MYB_Q5_01,SNED1,3.4148761769952
V$CP2_02 - V$ETS_Q6,SNED1,3.5545045842232
V$ETS_Q6 - V$PEBP_Q6,SNED1,3.02068436412101
V$AHRHIF_Q6 - V$CMYB_01,CCDC159,3.9806005510649
V$CETS1P54_01 - V$PU1_Q6,CCDC159,3.30176008007498
V$CETS1P54_01 - V$ETS_Q6,CCDC159,3.037641605498
V$HNF3_Q6 - V$NFKAPPAB50_01,CCDC159,3.22875441554305
V$CEBPB_02 - V$USF_C,CCDC159,3.74217332841153
V$CEBPB_02 - V$USF_Q6_01,CCDC159,3.92214402300686
V$EFC_Q6 - V$OCT1_04,CCDC159,3.34134288255394
V$AP1FJ_Q2 - V$AP1_Q2,CCDC159,3.86789970096317
V$AP1FJ_Q2 - V$ETS_Q6,CCDC159,3.80653007891195
V$AP1_Q2 - V$AP1_Q4_01,CCDC159,3.19808638985822
V$AP1_Q2 - V$ETS_Q6,CCDC159,3.14083977885703
V$CREB_Q2 - V$ICSBP_Q6,CCDC159,3.24031388601011
V$AP1_C - V$CEBP_Q2,CCDC159,3.05781989772637
V$CEBP_Q2 - V$USF_Q6_01,CCDC159,3.07071022337106
V$NF1_Q6 - V$PU1_Q6,CCDC159,3.75807056851643
V$CEBP_Q2_01 - V$NF1_Q6,CCDC159,3.12934137652427
V$IRF_Q6 - V$NFKB_Q6,CCDC159,4.92360163682739
V$GRE_C - V$SMAD_Q6_01,CCDC159,3.16593024892701
V$MYCMAX_B - V$NFAT_Q4_01,CCDC159,3.33417762555571
V$CEBP_Q3 - V$STAT6_01,CCDC159,3.22960663106999
V$PEBP_Q6 - V$STAT6_01,CCDC159,3.56880797621468
V$EFC_Q6 - V$HMGIY_Q6,CCDC159,3.29682752103645
V$EFC_Q6 - V$HNF3_Q6,CCDC159,3.43666055866905
V$EFC_Q6 - V$IRF_Q6_01,CCDC159,3.50110981707064
V$MYB_Q5_01 - V$PU1_Q6,CCDC159,3.27894118938587
V$ETS_Q6 - V$PU1_Q6,CCDC159,3.73532911460547
V$ER_Q6_02 - V$ICSBP_Q6,CCDC159,3.09238330458435
V$CEBP_Q3 - V$IRF_Q6,CCDC159,3.83481369841391
V$CEBP_Q3 - V$CREB_Q3,CCDC159,4.30103984725845
V$AP1_Q4_01 - V$IRF_Q6,CCDC159,3.06307433293268
V$ER_Q6_02 - V$IRF_Q6,CCDC159,3.04945713873767
V$E2A_Q2 - V$STAT_Q6,CCDC159,3.28152169791492
V$AP1_Q2_01 - V$LEF1_Q2,CCDC159,3.34949401272091
V$ETS_Q6 - V$MYB_Q5_01,CCDC159,3.48527565453796
V$E2F_Q3_01 - V$IRF_Q6_01,CCDC159,3.17092687570401
V$AP1_Q4_01 - V$LEF1TCF1_Q4,CCDC159,3.32372766481397
V$AP1_Q4_01 - V$PEBP_Q6,CCDC159,3.60441462263139
V$IRF_Q6_01 - V$SMAD_Q6_01,CCDC159,3.6349849794227
V$MAF_Q6_01 - V$PEBP_Q6,CCDC159,3.24550505255681
V$CMYB_01 - V$MYCMAX_B,NDUFAF8,3.21833933798683
V$AP1FJ_Q2 - V$CETS1P54_01,NDUFAF8,3.0650301536363
V$CETS1P54_01 - V$MAF_Q6_01,NDUFAF8,3.06567265576591
V$CP2_01 - V$CREL_01,NDUFAF8,3.53052616782952
V$CREL_01 - V$SF1_Q6,NDUFAF8,3.05183836441817
V$CREL_01 - V$GR_Q6_01,NDUFAF8,3.31043448550587
V$DR3_Q4 - V$NFKAPPAB_01,NDUFAF8,3.53276530344388
V$CEBPB_01 - V$CEBPB_02,NDUFAF8,3.27563218711204
V$CEBPB_01 - V$CEBP_Q2,NDUFAF8,3.10488819605698
V$AP1FJ_Q2 - V$DR1_Q3,NDUFAF8,3.40855413361259
V$AP1_Q2 - V$DR1_Q3,NDUFAF8,3.57363464295032
V$AP1_Q2 - V$NF1_Q6_01,NDUFAF8,3.53998378834585
V$CREB_Q2 - V$NFY_C,NDUFAF8,3.01957570537684
V$ETS_Q4 - V$NF1_Q6,NDUFAF8,3.34969529433977
V$ETS_Q6 - V$NF1_Q6,NDUFAF8,3.24333685301074
V$GRE_C - V$NFAT_Q6,NDUFAF8,3.11783554006788
V$SF1_Q6 - V$STAT6_01,NDUFAF8,3.02634279699973
V$HNF4_Q6 - V$STAT6_01,NDUFAF8,3.92505859706288
V$ETS_Q6 - V$PU1_Q6,NDUFAF8,3.6957014620191
V$HNF4_Q6 - V$SF1_Q6,NDUFAF8,5.33402014874279
V$ELF1_Q6 - V$HNF4_Q6,NDUFAF8,3.4808558105212
V$GR_Q6_01 - V$HMGIY_Q6,NDUFAF8,3.23208832769748
V$DR1_Q3 - V$NF1_Q6_01,NDUFAF8,3.12585340928627
V$CREB_Q3 - V$SMAD_Q6_01,NDUFAF8,3.55598983219918
V$EGR_Q6 - V$NF1_Q6_01,NDUFAF8,4.02839832815028
V$CEBP_Q2_01 - V$MYB_Q5_01,NDUFAF8,3.27896390391391
V$GR_Q6_01 - V$HNF4_Q6,NDUFAF8,3.26995446536793
V$ETS_Q6 - V$MAF_Q6_01,NDUFAF8,3.2469130124555
V$CREB_02 - V$VMYB_01,PRKG1,3.2146547065091
V$CMYB_01 - V$STAT_01,PRKG1,3.08993823023066
V$NFKAPPAB65_01 - V$OCT1_02,PRKG1,3.04119931770208
V$CREL_01 - V$OCT1_04,PRKG1,3.24199225494379
V$CEBP_Q2 - V$CREL_01,PRKG1,3.42706644371239
V$CEBPB_02 - V$PR_Q2,PRKG1,3.06561301901803
V$HNF1_01 - V$PIT1_Q6,PRKG1,3.0522108156189
V$ELF1_Q6 - V$OCT1_04,PRKG1,3.00536455919352
V$AP1_Q2 - V$ETS1_B,PRKG1,3.52217245780483
V$AP1_Q2 - V$STAT6_01,PRKG1,3.15810371803604
V$AP1_01 - V$AP1_Q2,PRKG1,4.20550029547931
V$AP1_Q2 - V$HMGIY_Q6,PRKG1,4.34020709763643
V$AP1_Q2 - V$ETS_Q4,PRKG1,3.32054952293217
V$AP1_Q6 - V$STAT6_01,PRKG1,3.20638872870298
V$AP1_01 - V$AP1_Q6,PRKG1,3.24729023174516
V$AP1_Q6 - V$HMGIY_Q6,PRKG1,3.55733978448989
V$AP1_Q4_01 - V$AP1_Q6,PRKG1,3.0948902286336
V$CEBP_Q2 - V$SP1_Q6_01,PRKG1,3.13344743293333
V$CEBP_Q2 - V$ETS_Q6,PRKG1,3.57981455440764
V$AP1_01 - V$AP1_C,PRKG1,3.24734261101014
V$ER_Q6_02 - V$NFY_C,PRKG1,3.09295551333986
V$POU1F1_Q6 - V$STAT_01,PRKG1,3.07657272565456
V$ETS1_B - V$OCT_Q6,PRKG1,5.93663702791159
V$ETS1_B - V$HNF4_Q6,PRKG1,3.40374456857229
V$ETS1_B - V$ETS_Q6,PRKG1,3.75768679898132
V$MYB_Q3 - V$SOX9_B1,PRKG1,3.04211573817318
V$HMGIY_Q6 - V$STAT6_01,PRKG1,3.04835769266057
V$LEF1TCF1_Q4 - V$STAT6_01,PRKG1,3.13460437571449
V$AP1_01 - V$HMGIY_Q6,PRKG1,3.0951000097442
V$AP1_01 - V$OCT_Q6,PRKG1,3.46013475439513
V$AP1_01 - V$CREB_Q3,PRKG1,3.22710493981336
V$EFC_Q6 - V$LEF1_Q2,PRKG1,3.05732517216538
V$OCT_Q6 - V$SF1_Q6,PRKG1,3.22021033705786
V$HMGIY_Q6 - V$OCT_Q6,PRKG1,3.64852083910505
V$CREB_Q3 - V$HMGIY_Q6,PRKG1,3.38507200962586
V$AP1_Q2_01 - V$HMGIY_Q6,PRKG1,4.20672071074794
V$AP1_Q4_01 - V$HMGIY_Q6,PRKG1,3.69564703360159
V$ETS_Q4 - V$OCT_Q6,PRKG1,3.57744462731697
V$AHRHIF_Q6 - V$NF1_Q6_01,PRKG1,3.37662303547457
V$ELK1_02 - V$SMAD4_Q6,EHBP1L1,3.26752809175599
V$CEBP_Q3 - V$ELK1_02,EHBP1L1,3.08935823385704
V$ELK1_02 - V$PEBP_Q6,EHBP1L1,3.51464412697836
V$CETS1P54_01 - V$MYCMAX_B,EHBP1L1,4.43835127082599
